dish_id,image_path,mass,calories,fat,carb,protein,n_masks_raw,n_masks_kept,seg_conf_mean,seg_conf_max,n_plate_masks,plate_conf_mean,plate_conf_max,image_h,image_w,image_area_px,area_group_bread,count_group_bread,pvol_group_bread,area_group_dairy_dessert,count_group_dairy_dessert,pvol_group_dairy_dessert,area_group_dairy_fat,count_group_dairy_fat,pvol_group_dairy_fat,area_group_dessert,count_group_dessert,pvol_group_dessert,area_group_fruit,count_group_fruit,pvol_group_fruit,area_group_fruit_dried,count_group_fruit_dried,pvol_group_fruit_dried,area_group_fruit_fat,count_group_fruit_fat,pvol_group_fruit_fat,area_group_leafy_veg,count_group_leafy_veg,pvol_group_leafy_veg,area_group_liquid,count_group_liquid,pvol_group_liquid,area_group_meat,count_group_meat,pvol_group_meat,area_group_meat_processed,count_group_meat_processed,pvol_group_meat_processed,area_group_mixed_main,count_group_mixed_main,pvol_group_mixed_main,area_group_mushroom,count_group_mushroom,pvol_group_mushroom,area_group_nuts,count_group_nuts,pvol_group_nuts,area_group_protein,count_group_protein,pvol_group_protein,area_group_sauce,count_group_sauce,pvol_group_sauce,area_group_seafood,count_group_seafood,pvol_group_seafood,area_group_seaweed,count_group_seaweed,pvol_group_seaweed,area_group_starch,count_group_starch,pvol_group_starch,area_group_starch_legume,count_group_starch_legume,pvol_group_starch_legume,area_group_starch_main,count_group_starch_main,pvol_group_starch_main,area_group_starch_veg,count_group_starch_veg,pvol_group_starch_veg,area_group_unknown,count_group_unknown,pvol_group_unknown,area_group_vegetable,count_group_vegetable,pvol_group_vegetable,area_px,sqrt_area,log_area,area_ratio,n_unique_seg_classes,union_area_px,union_perimeter,union_compactness,union_solidity,union_equiv_diameter,plate_area_px,plate_perimeter,plate_compactness,plate_solidity,plate_equiv_diameter,plate_area_ratio,food_to_plate_area_ratio,food_plate_intersection_px,food_in_plate_ratio,plate_covered_by_food_ratio,top1_seg_class,top1_density_group,top1_area_ratio,top2_seg_class,top2_density_group,top2_area_ratio,top3_seg_class,top3_density_group,top3_area_ratio,dominant_seg_class,dominant_density_group,union_p05p95_ring015_plate_depth,union_p05p95_ring015_vol_plate_minus_food,union_p05p95_ring015_vol_food_minus_plate,union_p05p95_ring015_mean_abs_height,union_p05p95_ring015_p75_abs_height,union_p05p95_ring015_p95_abs_height,union_p05p95_ring035_plate_depth,union_p05p95_ring035_vol_plate_minus_food,union_p05p95_ring035_vol_food_minus_plate,union_p05p95_ring035_mean_abs_height,union_p05p95_ring035_p75_abs_height,union_p05p95_ring035_p95_abs_height,union_p05p95_ring070_plate_depth,union_p05p95_ring070_vol_plate_minus_food,union_p05p95_ring070_vol_food_minus_plate,union_p05p95_ring070_mean_abs_height,union_p05p95_ring070_p75_abs_height,union_p05p95_ring070_p95_abs_height,union_iqrz_ring015_plate_depth,union_iqrz_ring015_vol_plate_minus_food,union_iqrz_ring015_vol_food_minus_plate,union_iqrz_ring015_mean_abs_height,union_iqrz_ring015_p75_abs_height,union_iqrz_ring015_p95_abs_height,union_iqrz_ring035_plate_depth,union_iqrz_ring035_vol_plate_minus_food,union_iqrz_ring035_vol_food_minus_plate,union_iqrz_ring035_mean_abs_height,union_iqrz_ring035_p75_abs_height,union_iqrz_ring035_p95_abs_height,union_iqrz_ring070_plate_depth,union_iqrz_ring070_vol_plate_minus_food,union_iqrz_ring070_vol_food_minus_plate,union_iqrz_ring070_mean_abs_height,union_iqrz_ring070_p75_abs_height,union_iqrz_ring070_p95_abs_height,area_ratio_group_bread,area_ratio_group_dairy_dessert,area_ratio_group_dairy_fat,area_ratio_group_dessert,area_ratio_group_fruit,area_ratio_group_fruit_dried,area_ratio_group_fruit_fat,area_ratio_group_leafy_veg,area_ratio_group_liquid,area_ratio_group_meat,area_ratio_group_meat_processed,area_ratio_group_mixed_main,area_ratio_group_mushroom,area_ratio_group_nuts,area_ratio_group_protein,area_ratio_group_sauce,area_ratio_group_seafood,area_ratio_group_seaweed,area_ratio_group_starch,area_ratio_group_starch_legume,area_ratio_group_starch_main,area_ratio_group_starch_veg,area_ratio_group_unknown,area_ratio_group_vegetable,food101_top1,food101_top1_conf,food101_dish_group,food101_entropy,food101_top2,food101_top2_conf,food101_top3,food101_top3_conf,food101_top4,food101_top4_conf,food101_top5,food101_top5_conf
dish_1567022338,nutrition5k\imagery\realsense_overhead\dish_1567022338\rgb.png,463.0,507.243011,16.4,19.279001,69.154999,31,31,0.45103087059913144,0.848653256893158,2,0.9592633545398712,0.9596561789512634,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5807.0,4.0,390.63590240478516,183.0,1.0,3.512433886528015,0.0,0.0,0.0,0.0,0.0,0.0,4015.0,7.0,55.188312292099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8618.0,17.0,390.58225397765636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,2.0,9.44847059249878,16168,127.15345060201867,9.690851107739814,0.05263020833333333,5,16168,4521.080624818802,0.0007909914637332064,0.7240483654276758,143.47730468362622,213880,2247.533178091049,0.0423406920708673,0.9934622307379667,521.8433422282559,0.6962239583333333,0.0755937909107911,11684,0.7226620484908461,0.054628763792781,seaweed,seaweed,0.19408708560118754,pudding,dessert,0.12487629886194954,pudding,dessert,0.12302078179119248,seaweed,seaweed,0.2783580720424652,1277.3065185546875,1258.11181640625,0.15821139514446259,0.24463284015655518,0.28197985887527466,0.2895004153251648,1356.2806396484375,1156.9364013671875,0.15683823823928833,0.24586200714111328,0.2895004153251648,0.2914968729019165,1370.9498291015625,1139.3267822265625,0.15665636956691742,0.24577663838863373,0.2914968729019165,-0.13968877494335175,4137.24072265625,3991.700439453125,0.5099354982376099,0.7761639356613159,1.0054848194122314,-0.10433661937713623,4387.8076171875,3670.693603515625,0.5055786371231079,0.7800636887550354,0.9963957071304321,-0.0980023667216301,4434.34912109375,3614.8232421875,0.5050016641616821,0.7797929644584656,0.9977898597717285,0.0,0.0,0.0,0.35916625432953986,0.01131865413161801,0.0,0.0,0.24833003463631864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5330282038594755,0.0,0.0,0.0,0.0,0.0,0.020843641761504206,beef_carpaccio,0.3927799165248871,meat_main,1.2087551355361938,sushi,0.1128852590918541,risotto,0.0711253434419632,cheese_plate,0.05158497393131256,ravioli,0.03648848831653595
dish_1560368815,nutrition5k\imagery\realsense_overhead\dish_1560368815\rgb.png,442.0,400.337677,33.12727,21.281317,11.468402,71,71,0.4932884615911564,0.962916374206543,1,0.9714453220367432,0.9714453220367432,480,640,307200,0.0,0.0,0.0,4339.0,2.0,235.3268699645996,0.0,0.0,0.0,7242.0,3.0,547.3835182189941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6906.0,45.0,402.33849993057083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2265.0,16.0,24.942560240626335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,5.0,63.53715135529637,17331,131.64725595317208,9.7603097828598,0.056416015625,6,17331,4812.352701187134,0.0007483568236916946,0.7706605598416969,148.54802102285007,191898,1750.1046804189682,0.06265307571843028,0.9829807832681506,494.29962791366563,0.62466796875,0.09031360410217928,9713,0.5604408285730772,0.05061543111444622,pudding,dessert,0.18856384513299868,ice cream,dairy_dessert,0.14701979112572847,pudding,dessert,0.14701979112572847,pudding,dessert,0.19702187180519104,813.7091064453125,3137.234375,0.23330415785312653,0.3495680093765259,0.6407177448272705,0.18396131694316864,716.4558715820312,3266.333251953125,0.23514167964458466,0.3626285493373871,0.6537783145904541,0.1483122706413269,472.7687072753906,3640.47998046875,0.24266919493675232,0.39827761054039,0.689427375793457,0.10378490388393402,1887.3355712890625,7276.572265625,0.5444294214248657,0.8107959628105164,1.4860951900482178,0.07349192351102829,1661.7640380859375,7576.0078125,0.54869145154953,0.8410889506340027,1.516388177871704,-0.00919324904680252,1096.55078125,8443.8125,0.5661509037017822,0.9237741231918335,1.5990734100341797,0.0,0.2503606254688131,0.0,0.4178639432231262,0.0,0.0,0.0,0.39847671801973344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13069066989787087,0.0,0.0,0.0,0.0,0.0,0.06248918123593561,greek_salad,0.24381281435489655,salad,1.3756471872329712,beet_salad,0.18733547627925873,caesar_salad,0.1781899780035019,seaweed_salad,0.04433209076523781,falafel,0.025567950680851936
dish_1561405934,nutrition5k\imagery\realsense_overhead\dish_1561405934\rgb.png,243.0,287.331848,11.362256,21.346516,25.268143,23,22,0.4665539446084396,0.9409897327423096,1,0.9778255820274353,0.9778255820274353,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14920.0,17.0,138.4548414259334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,5.0,17.233258564956486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13244,115.08257904652642,9.49137540170617,0.04311197916666667,3,13244,2606.049978017807,0.0019500856730978423,0.7918684603886398,129.85678469172296,196244,1714.0975414514542,0.06679213462694261,1.0002777926443567,499.8656031544952,0.6388151041666666,0.06748741362793258,8217,0.6204318936877077,0.04187134383726381,bean sprouts,leafy_veg,0.37103594080338265,bean sprouts,leafy_veg,0.30225007550588945,bean sprouts,leafy_veg,0.2148897614013893,bean sprouts,leafy_veg,0.27245092391967773,1404.5762939453125,3473.054443359375,0.36871692538261414,0.7125881910324097,0.7275490760803223,0.24027812480926514,1196.560546875,3691.134765625,0.369476854801178,0.7447609901428223,0.7597218751907349,0.1689579337835312,744.5225219726562,4183.66162109375,0.37253400683403015,0.816081166267395,0.8310420513153076,0.2899360656738281,4791.6953125,11922.5439453125,1.2668858766555786,2.430986166000366,2.5595529079437256,0.18017899990081787,4082.052001953125,12666.521484375,1.269478440284729,2.540743350982666,2.6693100929260254,-0.0631290003657341,2539.929931640625,14346.771484375,1.2799077033996582,2.7840511798858643,2.9126179218292236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1265478707339172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453035336756267,0.0,0.0,0.0,0.0,0.0,0.0,risotto,0.19690465927124023,starch_main,1.5141388177871704,sushi,0.10155127942562103,seaweed_salad,0.09002731740474701,oysters,0.07597988843917847,cheese_plate,0.058442819863557816
dish_1563206409,nutrition5k\imagery\realsense_overhead\dish_1563206409\rgb.png,277.0,443.463837,33.371906,4.392429,29.678574,12,12,0.4858120307326317,0.8939934372901917,1,0.9866442084312439,0.9866442084312439,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.0,4.0,12.055027395486832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7203.0,4.0,114.67454823106527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30806.0,4.0,1481.6221579611301,37571,193.83240183209824,10.534014371114406,0.12230143229166666,5,37571,4863.212655544281,0.0015885695491847996,0.550321512794598,218.71644413542572,111875,1293.168608546257,0.06689947984127409,1.0009931641673526,377.41710886928047,0.3641764322916667,0.33583016759776535,30650,0.8157887732559687,0.2739664804469274,celery stick,vegetable,0.7504990551223018,seaweed,seaweed,0.0937691304463549,seaweed,seaweed,0.05608048761012483,celery stick,vegetable,0.14681796729564667,776.74755859375,2520.640380859375,0.09234945476055145,0.10777007043361664,0.2691501975059509,0.1566188484430313,925.3742065429688,2301.0380859375,0.09046035259962082,0.11389559507369995,0.2593492865562439,0.18087364733219147,1352.408935546875,1816.7958984375,0.08893769979476929,0.13736674189567566,0.23509450256824493,-0.31511813402175903,2399.3359375,7786.13671875,0.2860255539417267,0.33289653062820435,0.8313919305801392,-0.28484368324279785,2858.4365234375,7107.79638671875,0.2801901698112488,0.3518180549144745,0.8011175394058228,-0.20992177724838257,4177.52685546875,5611.9951171875,0.2754867970943451,0.4243192970752716,0.7261955738067627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04881424502941098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19171701578345,0.0,0.0,0.0,0.0,0.0,0.8199409118735195,sushi,0.13874362409114838,starch_main,1.5290160179138184,risotto,0.12235260009765625,ceviche,0.12002719938755035,fried_rice,0.062098607420921326,tacos,0.043711546808481216
dish_1563208094,nutrition5k\imagery\realsense_overhead\dish_1563208094\rgb.png,111.0,160.311234,6.387736,24.817924,1.361321,5,5,0.4619279146194458,0.6155121922492981,1,0.9847917556762695,0.9847917556762695,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,1.0,6.592668533325195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52025.0,3.0,1201.3613057136536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,1.0,1.817281186580658,34151,184.79989177486007,10.438576428437798,0.11116861979166667,3,34151,3215.4124566316605,0.003303163304921122,0.6192608979473417,208.52434796025747,108893,1297.9137752056122,0.06464103168077977,0.9993025539373583,372.35315729136244,0.3544694010416667,0.3136197919058158,16,0.0004685075107610319,0.00014693322803118657,salad,leafy_veg,0.7200960440397061,salad,leafy_veg,0.6528359345260754,salad,leafy_veg,0.15044947439313636,salad,leafy_veg,0.9661172032356262,2346.6064453125,408.1893615722656,0.08106528222560883,0.03388279676437378,0.706619381904602,0.9535468816757202,2168.716796875,659.588623046875,0.08321776986122131,0.046453118324279785,0.694049060344696,0.8911014795303345,1798.998291015625,2422.44287109375,0.12401116639375687,0.10889852046966553,0.6316036581993103,3.8319015502929688,11687.005859375,2431.22216796875,0.4184246063232422,0.21999967098236084,3.519237518310547,3.769296646118164,10801.0478515625,3683.28466796875,0.42914485931396484,0.26055002212524414,3.456632614135742,3.45829439163208,8959.7060546875,12462.98046875,0.6323118805885315,0.5600697994232178,3.145630359649658,0.0,0.0,0.0,0.06468331820444496,0.0,0.0,0.0,1.5233814529589178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009106614740417558,frozen_yogurt,0.32662564516067505,dairy_dessert,1.2606329917907715,sushi,0.09783637523651123,ice_cream,0.05395977944135666,steak,0.04954688623547554,ceviche,0.04701562225818634
dish_1564774773,nutrition5k\imagery\realsense_overhead\dish_1564774773\rgb.png,90.0,50.136581,2.546341,6.146341,2.107317,12,12,0.46881550053755444,0.6992702484130859,1,0.9068712592124939,0.9068712592124939,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.0,1.0,94.94682312011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17420.0,4.0,765.2566795349121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3529.0,4.0,101.19622802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,3.0,6.867986261844635,22067,148.54965499791643,10.001883874392322,0.07183268229166667,7,22067,4074.6226954460144,0.0013291331664998078,0.7083881737343906,167.6203359788747,181801,1648.7594472169876,0.066877753109315,1.0023183308018226,481.1197589710875,0.5918001302083333,0.12137997040720348,15961,0.7232972311596502,0.08779379651377055,bean sprouts,leafy_veg,0.4070331263878189,salad,leafy_veg,0.3623057053518829,pudding,dessert,0.11777767707436444,bean sprouts,leafy_veg,0.2581120729446411,2618.5439453125,1143.251708984375,0.17392665147781372,0.21354138851165771,0.23506130278110504,0.24885495007038116,2473.7978515625,1202.782470703125,0.1700650006532669,0.2075561136007309,0.23660875856876373,0.22011031210422516,2039.28515625,1402.5775146484375,0.1594284027814865,0.19482198357582092,0.26482364535331726,0.2801397442817688,6453.845703125,2817.7373046875,0.4286717176437378,0.5263089537620544,0.5793483853340149,0.2573240101337433,6097.09423828125,2964.4609375,0.41915395855903625,0.5115572214126587,0.5831624269485474,0.18647795915603638,5026.16357421875,3456.889892578125,0.3929382562637329,0.4801717698574066,0.6527026891708374,0.0,0.0,0.0,0.11777767707436444,0.0,0.0,0.0,0.7894140571894684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15992205555807315,0.0,0.0,0.0,0.0,0.0,0.06457606380568269,falafel,0.11501798778772354,starch_legume,1.5937883853912354,tuna_tartare,0.10220038890838623,crab_cakes,0.09443629533052444,ceviche,0.07494959980249405,cup_cakes,0.07240362465381622
dish_1563564760,nutrition5k\imagery\realsense_overhead\dish_1563564760\rgb.png,243.0,341.852448,16.774696,27.887177,23.540035,16,16,0.5007423236966133,0.8592491745948792,1,0.7843316793441772,0.7843316793441772,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22311.0,6.0,1074.8895686864853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10555.0,1.0,830.3632507324219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14713.0,8.0,543.2520238242578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,1.0,3.8417396545410156,28566,169.01479225203929,10.260007484461118,0.09298828125,5,28566,5800.447274446487,0.0008490367033904991,0.5409356448299043,190.7127705081772,191932,1675.7543944120407,0.06834813285685133,1.0015001734983264,494.343415350209,0.6247786458333333,0.14883396202821833,26282,0.9200448085136176,0.13693391409457517,salad,leafy_veg,0.36949520408877684,white button mushroom,mushroom,0.36949520408877684,seaweed,seaweed,0.1476580550304558,salad,leafy_veg,0.23275506496429443,1172.95361328125,1007.0621948242188,0.08031553030014038,0.12698107957839966,0.23275506496429443,0.2465812861919403,1407.55126953125,846.699951171875,0.08291426301002502,0.13110429048538208,0.23436331748962402,0.2653104066848755,1763.51171875,667.6444091796875,0.08910710364580154,0.14279305934906006,0.22672095894813538,-0.14357328414916992,5167.52685546875,4436.68115234375,0.3543710708618164,0.5594238042831421,1.05271315574646,-0.08266094326972961,6201.0625,3730.1943359375,0.3658199608325958,0.5775889158248901,1.032503604888916,-0.0001484802196500823,7769.271484375,2941.3525390625,0.3931029736995697,0.629084587097168,0.9988346695899963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7810333963453056,0.0,0.0,0.0,0.0,0.36949520408877684,0.0,0.0,0.0,0.0,0.5150528600434082,0.0,0.0,0.0,0.0,0.0,0.0063712105300007,risotto,0.5322707891464233,starch_main,1.0207239389419556,falafel,0.16066379845142365,crab_cakes,0.053345687687397,oysters,0.03679956868290901,grilled_salmon,0.023993724957108498
dish_1565031338,nutrition5k\imagery\realsense_overhead\dish_1565031338\rgb.png,215.0,296.240448,16.466574,8.770726,27.085739,11,11,0.4210487360304052,0.7661988139152527,1,0.9746518135070801,0.9746518135070801,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7201.0,3.0,118.31146359443665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5968.0,2.0,57.81204353272915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777.0,3.0,24.50211499631405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20235.0,3.0,1175.0716912001371,34242,185.04594024187614,10.441237443239979,0.11146484375,5,34242,5719.979242801666,0.0010465746650700333,0.6890916957628568,208.8019839245342,186685,1685.057998418808,0.06574757164677925,1.0006458892232981,487.5394593352254,0.6076985677083333,0.18342127112515735,25889,0.7560598095905613,0.1386774513217452,celery stick,vegetable,0.5758425325623503,pudding,dessert,0.14134688394369488,salad,leafy_veg,0.12420419368027569,celery stick,vegetable,0.2347061038017273,904.984375,5216.341796875,0.17987088859081268,0.14309000968933105,0.7640402317047119,0.24468675255775452,1093.41943359375,5063.01953125,0.1808963567018509,0.13577742874622345,0.7540596127510071,0.253213107585907,1265.591552734375,4943.23193359375,0.18242616951465607,0.13208727538585663,0.7455332279205322,0.2950907349586487,2765.80859375,15942.150390625,0.5502412915229797,0.4373107850551605,2.335055112838745,0.325593501329422,3341.702392578125,15473.5693359375,0.5533751845359802,0.41496217250823975,2.3045523166656494,0.35165172815322876,3867.89453125,15107.4765625,0.5580507516860962,0.40368425846099854,2.278494119644165,0.0,0.0,0.0,0.21029729571870803,0.0,0.0,0.0,0.17428888499503534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081099234857777,0.0,0.0,0.0,0.0,0.0,0.5909409497108814,risotto,0.2960546910762787,starch_main,1.3224539756774902,sushi,0.0822429209947586,guacamole,0.06871158629655838,fried_rice,0.06296668201684952,seaweed_salad,0.04273088276386261
dish_1560961179,nutrition5k\imagery\realsense_overhead\dish_1560961179\rgb.png,104.0,153.919998,11.44,1.664,10.400001,26,26,0.45278894672027004,0.8563877940177917,1,0.9803163409233093,0.9803163409233093,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40544.0,23.0,661.7380122617906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6302.0,1.0,154.17166137695312,1225.0,1.0,32.999277114868164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.0,1.0,23.832125663757324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35985,189.69712702094358,10.490885252912465,0.117138671875,5,35985,7772.431240439415,0.0005956727452753691,0.6008415287772787,214.05028618830397,112272,1286.2152907848358,0.06786472954365738,1.0014673416140758,378.0861676476755,0.36546875,0.3205162462590851,34467,0.9578157565652355,0.3069955109020949,salad,leafy_veg,0.2566069195498124,bean sprouts,leafy_veg,0.21739613727942197,salad,leafy_veg,0.17771293594553286,salad,leafy_veg,0.08107531815767288,1264.239501953125,594.7837524414062,0.06298092752695084,0.08107531815767288,0.08453616499900818,0.08954758197069168,1452.963134765625,478.63299560546875,0.06499768048524857,0.08954758197069168,0.08954758197069168,0.10391033440828323,1796.54931640625,305.3753967285156,0.06973099708557129,0.10391033440828323,0.10391033440828323,-0.4817860722541809,4452.251953125,1797.5009765625,0.20857404172420502,0.28657180070877075,0.3702507019042969,-0.45618197321891785,5022.5947265625,1446.4805908203125,0.21466891467571259,0.3110426962375641,0.3951970040798187,-0.4127762019634247,6060.94873046875,922.8775634765625,0.22897349298000336,0.3540312349796295,0.4379892647266388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1266916770876754,0.0,0.0,0.0,0.0,0.1751285257746283,0.03404196192858135,0.0,0.0,0.0,0.04563012366263721,0.0,0.0,0.0,0.0,0.0,0.0,shrimp_and_grits,0.21419832110404968,seafood,1.4603161811828613,risotto,0.1066778376698494,ice_cream,0.08052517473697662,sushi,0.06562819331884384,frozen_yogurt,0.045533180236816406
dish_1558030182,nutrition5k\imagery\realsense_overhead\dish_1558030182\rgb.png,88.0,67.759995,0.088,14.96,1.76,12,12,0.39701927701632184,0.7434288859367371,1,0.9854670763015747,0.9854670763015747,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42864.0,10.0,7048.993345737457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783.0,1.0,517.6905822753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334.0,1.0,8.888382911682129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40699,201.73993159511085,10.613983371430686,0.13248372395833333,4,40699,9050.43838274479,0.0004968719802283954,0.6906270946284182,227.63913598319687,112229,1285.2863581180573,0.06793683294014503,1.0014098205601807,378.0137575090126,0.3653287760416667,0.36264245426761355,19163,0.47084694955650014,0.17074909337158845,salad,leafy_veg,0.4055627902405465,salad,leafy_veg,0.3151183075751247,salad,leafy_veg,0.1312808668517654,salad,leafy_veg,0.4730827808380127,7529.08984375,8493.7109375,0.393690288066864,0.4730827808380127,0.5269172191619873,0.4625436067581177,7325.9248046875,8719.48046875,0.3942456543445587,0.4714523255825043,0.5374563932418823,0.5125325918197632,8304.724609375,7663.7783203125,0.39235615730285645,0.4874674081802368,0.5125325918197632,-0.3133755028247833,10279.78125,11388.333984375,0.5342348217964172,0.6627466678619385,0.7282002568244934,-0.32741737365722656,10009.09375,11689.138671875,0.5349748730659485,0.6624464392662048,0.7394028902053833,-0.2608145475387573,11313.197265625,10282.5732421875,0.5324572920799255,0.6650468111038208,0.7460479736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.053195410206639,0.0,0.0,0.0,0.0,0.06838005847809528,0.0,0.0,0.0,0.0,0.05734784638443205,0.0,0.0,0.0,0.0,0.0,0.0,frozen_yogurt,0.4999759793281555,dairy_dessert,0.9950270056724548,shrimp_and_grits,0.06767228245735168,ice_cream,0.061441466212272644,sushi,0.04501345381140709,tacos,0.031223030760884285
