dish_id,image_path,mass,food_class,n_masks,seg_conf_mean,seg_conf_max,dominant_mask_area_px,image_h,image_w,image_area_px,area_px,area_ratio,bbox_w,bbox_h,bbox_area_px,bbox_fill_ratio,aspect_ratio,plate_depth,pseudo_volume_plate_minus_food,pseudo_volume_food_minus_plate,mean_height_plate_minus_food,mean_height_food_minus_plate,food_depth_mean,food_depth_std,food_depth_min,food_depth_p05,food_depth_p25,food_depth_p50,food_depth_p75,food_depth_p95,food_depth_max,global_depth_mean,global_depth_std,global_depth_min,global_depth_p05,global_depth_p25,global_depth_p50,global_depth_p75,global_depth_p95,global_depth_max
dish_1558639673,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558639673\rgb.png,89.0,salad,9,0.3221243388122982,0.4266026616096496,8335,480,640,307200,29610,0.09638671875,565,447,252555,0.1172417889172655,1.2639821029082774,0.3393519222736358,1671.039794921875,2376.98388671875,0.0564349815249443,0.0802763924002647,0.3614268004894256,0.1577654629945755,0.0328400023281574,0.1535348623991012,0.2103325463831424,0.342041403055191,0.5187148004770279,0.5882627189159393,0.6061875820159912,0.4343889355659485,0.1538305431604385,0.0,0.1700864367187023,0.3051875531673431,0.4947599470615387,0.5361334383487701,0.5930406242609024,1.0
dish_1558639683,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558639683\rgb.png,89.0,stick,9,0.3572223153379228,0.4846999645233154,20420,480,640,307200,54967,0.1789290364583333,543,475,257925,0.2131123388581952,1.1431578947368422,0.5536894798278809,5665.88623046875,830.51953125,0.1030779629945755,0.0151094207540154,0.4639977812767029,0.1337552666664123,0.1033608317375183,0.2433810472488403,0.3527070879936218,0.5625821352005005,0.581503301858902,0.6078324496746064,0.8080777525901794,0.4849323630332947,0.1706465929746627,0.0,0.1991978608071804,0.3341074660420418,0.5612897276878357,0.5962072163820267,0.6929016530513763,1.0
dish_1558639752,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558639752\rgb.png,220.0,salad,17,0.4113391707925236,0.7118905782699585,505,480,640,307200,2264,0.0073697916666666,502,381,191262,0.0118371657726051,1.3175853018372703,0.2269960641860962,150.7228240966797,12.685522079467772,0.0665736868977546,0.0056031458079814,0.166743129491806,0.0881499275565147,0.008433686569333,0.0207834016531705,0.0762358717620372,0.2094358652830124,0.23508121073246,0.2573880955576896,0.3771575093269348,0.3098536729812622,0.1580097675323486,0.0,0.0943192459642887,0.2005466371774673,0.2773064076900482,0.4081728607416153,0.5635583430528638,1.0
dish_1558639787,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558639787\rgb.png,99.0,salad,14,0.4457123130559921,0.8992803692817688,12476,480,640,307200,37250,0.1212565104166666,550,354,194700,0.1913199794555726,1.5536723163841808,0.3095479905605316,1453.2366943359375,2106.070556640625,0.0390130653977394,0.0565388053655624,0.3263978362083435,0.1348272114992141,0.0148400831967592,0.1377643927931785,0.2353898398578167,0.3082138448953628,0.3626941069960594,0.6123777329921722,0.685347855091095,0.4725940823554992,0.1772136390209198,0.0,0.1606397099792957,0.3188868686556816,0.5403512120246887,0.5898962020874023,0.6713383793830872,1.0
dish_1558639818,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558639818\rgb.png,59.0,mushroom,9,0.4185950226253933,0.6986045837402344,18219,480,640,307200,33735,0.109814453125,491,478,234698,0.1437379099949722,1.0271966527196652,0.3497819900512695,1168.0826416015625,4545.4111328125,0.0346252433955669,0.1347387284040451,0.4484709799289703,0.1703440397977829,0.0258022751659154,0.1521741449832916,0.2945563197135925,0.5692577958106995,0.5970396399497986,0.6091936647891998,0.8580157160758972,0.5000163912773132,0.2221577614545822,0.0,0.1141811445355415,0.2838620319962501,0.5946292877197266,0.6572341918945312,0.7678825795650482,1.0
dish_1558639849,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558639849\rgb.png,57.0,salad,9,0.4376889268557231,0.8101631999015808,8383,480,640,307200,18937,0.0616438802083333,375,414,155250,0.1219774557165861,0.9057971014492754,0.3583948314189911,714.2554321289062,1792.7628173828125,0.0377174541354179,0.0946698412299156,0.4142042100429535,0.1982030570507049,0.0761473104357719,0.1727000176906585,0.2949568033218384,0.3657602965831756,0.4184318780899048,0.8209903001785278,0.8848137259483337,0.6136592626571655,0.2590948939323425,0.0,0.1759534023702144,0.3427259624004364,0.7415359616279602,0.819550633430481,0.9044105410575868,1.0
dish_1558639876,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558639876\rgb.png,215.0,salad,27,0.5168376984419646,0.9932443499565125,11882,480,640,307200,23866,0.0776888020833333,512,474,242688,0.0983402558016877,1.080168776371308,0.2120387256145477,772.298583984375,280.456298828125,0.0323597826063632,0.011751290410757,0.2098954617977142,0.1307378858327865,0.0047787404619157,0.0782045405358076,0.126763816922903,0.22287517786026,0.2344333715736866,0.2415852807462215,0.9375491738319396,0.1857244819402694,0.1573012769222259,0.0,0.0393324023112654,0.0999239720404148,0.1397409811615944,0.2349429130554199,0.3138557285070419,1.0
dish_1558639907,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558639907\rgb.png,58.0,salad,9,0.4393112725681729,0.8807917833328247,13541,480,640,307200,18054,0.05876953125,345,457,157665,0.1145086100275901,0.7549234135667396,0.5512456893920898,1543.8603515625,883.16845703125,0.0855134800076484,0.0489181615412235,0.5116592049598694,0.1915432065725326,0.0225811377167701,0.1838775612413883,0.3610099926590919,0.5726271271705627,0.5943936258554459,0.8908075392246246,0.9150813817977904,0.6263445019721985,0.192274197936058,0.0,0.2684873133897781,0.504072517156601,0.6644147038459778,0.7581991404294968,0.8862956196069717,1.0
dish_1558639949,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558639949\rgb.png,64.0,salad,15,0.4126201391220093,0.8015463948249817,23626,480,640,307200,64174,0.2088997395833333,577,463,267151,0.2402162073134669,1.2462203023758098,0.5474258661270142,8134.37353515625,1395.343994140625,0.1267549693584442,0.0217431355267763,0.4419766664505005,0.1659739017486572,0.0046357861720025,0.1403175517916679,0.3252313733100891,0.4269771575927734,0.5860217213630676,0.6320163816213608,0.7098764181137085,0.5131064057350159,0.1610236316919326,0.0,0.2306048713624477,0.3834057152271271,0.5627118945121765,0.6256347894668579,0.6983120322227477,1.0
dish_1558639979,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558639979\rgb.png,90.0,sprouts,9,0.4422600136862861,0.7133910059928894,2691,480,640,307200,7429,0.0241829427083333,396,333,131868,0.056336639669973,1.1891891891891893,0.3048007488250732,662.4071044921875,53.79534149169922,0.0891650393605232,0.0072412625886499,0.2224544584751129,0.1014724820852279,0.0548471249639987,0.0937987029552459,0.1122757717967033,0.3053030967712402,0.3171320557594299,0.3353448212146759,0.3429176807403564,0.2514748275279999,0.1405982375144958,0.0,0.0811433356255292,0.1600145660340786,0.2661092579364776,0.2960200607776642,0.3403155893087387,1.0
dish_1558640008,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640008\rgb.png,212.0,seaweed,23,0.5228156201217485,0.9137610793113708,1170,480,640,307200,4357,0.0141829427083333,552,440,242880,0.0179388998682476,1.2545454545454546,0.1586546897888183,167.890380859375,97.99186706542967,0.0385334827005863,0.0224906746298074,0.1525203883647918,0.0977734997868537,0.0337331406772136,0.0527504526078701,0.0887060612440109,0.1246327683329582,0.2052149325609207,0.2883192718029018,0.5041207075119019,0.2871843576431274,0.1870713979005813,0.0,0.0496848829090595,0.1580423302948475,0.2467613741755485,0.3916013687849045,0.607408332824707,1.0
dish_1558640039,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640039\rgb.png,98.0,mushroom,4,0.2856277376413345,0.3073344528675079,13434,480,640,307200,28266,0.09201171875,568,373,211864,0.1334157761582902,1.522788203753351,0.3243439793586731,873.0494995117188,1324.1533203125,0.0308869127184152,0.0468461513519287,0.3403052687644958,0.0910703241825103,0.0744669884443283,0.1511665321886539,0.2856113836169243,0.3901866227388382,0.4089471399784088,0.4279270842671394,0.6994153261184692,0.3720463514328003,0.1488929241895675,0.0,0.1474054373800754,0.2674716114997864,0.4096162021160126,0.4364225640892982,0.4919913068413732,1.0
dish_1558640074,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640074\rgb.png,116.0,salad,9,0.4274542563491397,0.6651472449302673,18420,480,640,307200,43534,0.1417122395833333,543,408,221544,0.1965027263207308,1.3308823529411764,0.2371379286050796,2071.8896484375,1064.6519775390625,0.0475924499332904,0.0244556441903114,0.2135801166296005,0.0965040102601051,0.0,0.0300416395999491,0.1546705104410648,0.2334073483943939,0.2642180100083351,0.3934389144182205,0.4216288030147552,0.310799092054367,0.1499699354171753,0.0,0.0910617787390947,0.233063269406557,0.3161365538835525,0.3609551712870598,0.4259744837880134,1.0
dish_1558640105,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640105\rgb.png,73.0,salad,13,0.3954516534621899,0.6437069177627563,36646,480,640,307200,60135,0.195751953125,541,439,237499,0.253201066109752,1.2323462414578588,0.2340341508388519,2390.78369140625,1422.501953125,0.0397569425404071,0.023655142635107,0.2199165523052215,0.0904405415058136,0.0026747907977551,0.0886314205825328,0.1665991395711898,0.2115319222211837,0.2480222582817077,0.389225885272026,0.4856116473674774,0.3218809366226196,0.1533657908439636,0.0,0.1090362928807735,0.2093472927808761,0.3304250538349151,0.3901700899004936,0.4814318642020225,1.0
dish_1558640145,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640145\rgb.png,287.0,salad,7,0.4494699282305581,0.6279023885726929,15576,480,640,307200,38835,0.126416015625,576,468,269568,0.1440638354700854,1.2307692307692308,0.2729972898960113,2033.663330078125,601.9072265625,0.052366767078638,0.01549909170717,0.2372210323810577,0.0735150426626205,0.0188551191240549,0.1483583092689514,0.1685916259884834,0.2191255986690521,0.3052200078964233,0.325022491812706,0.8243231773376465,0.2802033424377441,0.1395701915025711,0.0,0.1284574888646602,0.202020026743412,0.2660659253597259,0.3340550139546394,0.3897097155451774,1.0
dish_1558640190,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640190\rgb.png,58.0,salad,11,0.3763448108326305,0.6282960772514343,19915,480,640,307200,29575,0.0962727864583333,388,428,166064,0.1780939878601021,0.9065420560747663,0.5589689016342163,4867.09326171875,1684.4879150390625,0.1645678132772445,0.0569564811885356,0.4510228335857391,0.2375300973653793,0.0051223747432231,0.0961688220500946,0.2762093544006347,0.4105874001979828,0.5986741483211517,0.8783788561820983,0.9920388460159302,0.722760796546936,0.2111008912324905,0.0,0.2926202669739723,0.5749660581350327,0.8154922723770142,0.8857177644968033,0.9412598311901093,1.0
dish_1558640238,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640238\rgb.png,126.0,salad,8,0.4445264302194118,0.9163893461227416,24479,480,640,307200,33136,0.1078645833333333,431,446,192226,0.1723804272054769,0.9663677130044844,0.316557914018631,2127.012451171875,3347.964111328125,0.0641903802752494,0.1010370627045631,0.355849027633667,0.225386694073677,0.0375298969447612,0.0884467102587223,0.2302632331848144,0.2706141471862793,0.6346931457519531,0.7453097254037857,0.9301936626434326,0.53058260679245,0.2622992992401123,0.0,0.1154739569872617,0.2646810188889503,0.6087673306465149,0.7485408782958984,0.8764017939567565,1.0
dish_1558640267,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640267\rgb.png,92.0,salad,19,0.3956246799544284,0.6654194593429565,18440,480,640,307200,39713,0.1292740885416666,398,459,182682,0.2173886863511457,0.8671023965141612,0.4150318503379822,3365.332275390625,1338.443115234375,0.084741324186325,0.0337028950452804,0.3623130619525909,0.1381440311670303,0.0017052923794835,0.1218046024441719,0.2611420452594757,0.3634843528270721,0.4564365148544311,0.5886476516723633,0.6030819416046143,0.4518292248249054,0.1292496472597122,0.0,0.2227202758193016,0.3749591782689094,0.4781827330589294,0.5244360417127609,0.5917165726423264,1.0
dish_1558640294,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640294\rgb.png,184.0,salad,38,0.4412150226141277,0.866355299949646,9027,480,640,307200,42640,0.1388020833333333,611,477,291447,0.1463044738837593,1.280922431865828,0.1288884580135345,1707.834716796875,1073.25390625,0.0400524102151393,0.0251701194792985,0.1277377009391784,0.1284568756818771,0.0078796381130814,0.0271865117363631,0.0538740530610084,0.090264793485403,0.1814852096140384,0.2590652763843534,0.9480960965156556,0.1668690741062164,0.1530555486679077,0.0,0.0336776547133922,0.0752657931298017,0.1413849219679832,0.2091295011341571,0.2666915148496627,1.0
dish_1558640311,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640311\rgb.png,276.0,salad,35,0.4278535553387233,0.7770678400993347,11616,480,640,307200,52458,0.17076171875,568,478,271504,0.1932126230184454,1.188284518828452,0.2240008562803268,2959.2509765625,3351.281494140625,0.0564118139445781,0.0638850405812263,0.2323148995637893,0.1452128291130066,0.0,0.0636709988117218,0.1182930245995521,0.1789186298847198,0.4113441705703735,0.4694393754005432,0.896765410900116,0.3105576038360595,0.177914947271347,0.0,0.0716309443116188,0.1604085490107536,0.2998579293489456,0.4355596601963043,0.5348822981119155,1.0
dish_1558640373,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640373\rgb.png,276.0,salad,33,0.4558691716555393,0.9389711618423462,8937,480,640,307200,38057,0.1238834635416666,546,480,262080,0.1452113858363858,1.1375,0.176988273859024,1361.5640869140625,2398.17236328125,0.0357769690454006,0.0630152747035026,0.2048845440149307,0.1063805073499679,0.0187975596636533,0.0509792052209377,0.0937365964055061,0.2179168164730072,0.3046490252017975,0.3202930986881256,0.8292409181594849,0.2255372405052185,0.1557709872722625,0.0,0.0492107149213552,0.1094381958246231,0.2037872299551963,0.3074533939361572,0.3763451993465423,1.0
dish_1558640418,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640418\rgb.png,35.0,salad,13,0.3513234784969917,0.6452199220657349,22105,480,640,307200,54815,0.1784342447916666,599,451,270149,0.2029065441663674,1.328159645232816,0.3078656196594238,3167.40087890625,976.310791015625,0.0577834695577621,0.0178110152482986,0.2664825916290283,0.0925806164741516,0.008736778050661,0.1017562732100486,0.1879331916570663,0.2945470809936523,0.3408379256725311,0.3828792691230774,0.4476622641086578,0.3324312269687652,0.1242875680327415,0.0,0.1436224289238453,0.2566493600606918,0.3478477299213409,0.3845701962709427,0.4503661021590232,1.0
dish_1558640450,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640450\rgb.png,154.0,salad,13,0.3764264216789832,0.6199877858161926,18626,480,640,307200,62662,0.2039778645833333,541,470,254270,0.2464388248711999,1.151063829787234,0.2547431588172912,1899.524169921875,2399.381591796875,0.0303138140588998,0.0382908545434474,0.2611681818962097,0.092325173318386,0.0002599646104499,0.0831129129976034,0.2146217115223407,0.2673899829387665,0.3220898732542991,0.3968738853931427,0.8461891412734985,0.3215160071849823,0.1522019654512405,0.0,0.1249012809246778,0.2298008166253566,0.3231349438428879,0.3872474431991577,0.4372567236423492,1.0
dish_1558640477,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640477\rgb.png,56.0,salad,10,0.4017429530620575,0.7322638630867004,15317,480,640,307200,34622,0.1127018229166666,518,480,248640,0.1392454954954955,1.0791666666666666,0.4587824642658233,4310.42431640625,558.2901000976562,0.124499574303627,0.0161252990365028,0.3522360324859619,0.1701218336820602,0.018714316189289,0.0766662217676639,0.1846268735826015,0.4455657601356506,0.4943172559142113,0.5245250254869461,0.956632435321808,0.4347475171089172,0.193784549832344,0.0,0.1156480554491281,0.2644829377532005,0.4933701455593109,0.5821554809808731,0.6673397690057753,1.0
dish_1558640513,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640513\rgb.png,245.0,salad,9,0.5025059779485067,0.6939128637313843,682,480,640,307200,2013,0.006552734375,282,414,116748,0.0172422653921266,0.6811594202898551,0.289735347032547,82.04750061035156,202.2665100097656,0.0407588183879852,0.100480131804943,0.348326563835144,0.2317275255918502,0.0129656866192817,0.0607061021029949,0.2617453932762146,0.3096489310264587,0.3536894917488098,0.9090815305709838,0.9180983901023864,0.491240531206131,0.1913465410470962,0.0,0.1813500598073005,0.3451947867870331,0.5224947333335876,0.6054256558418274,0.7970371156930923,1.0
dish_1558640563,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640563\rgb.png,23.0,salad,16,0.417427783831954,0.717796266078949,19855,480,640,307200,34500,0.1123046875,387,433,167571,0.2058828794958555,0.8937644341801386,0.338217169046402,3293.98828125,1818.46923828125,0.0954779237508773,0.0527092516422271,0.2969814240932464,0.184076115489006,0.0,0.077062477171421,0.1669061966240406,0.2502764165401459,0.3742391243577003,0.7244106352329254,0.8100031614303589,0.5148105621337891,0.2139482498168945,0.0,0.1340597726404667,0.3146314844489097,0.6005619168281555,0.6734956204891205,0.7764562040567398,1.0
dish_1558640593,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640593\rgb.png,116.0,salad,14,0.3708363388265882,0.5874887704849243,15183,480,640,307200,46429,0.1511360677083333,538,451,242638,0.191350901342741,1.1929046563192904,0.3123080730438232,2343.04443359375,2768.17578125,0.0504651069641113,0.0596216954290866,0.3209269344806671,0.1317912638187408,0.0006731229368597,0.0699749752879142,0.2248833030462265,0.3513903319835663,0.4265828728675842,0.4736524999141693,0.97510826587677,0.3946436047554016,0.163761094212532,0.0,0.1266143269836902,0.2804237753152847,0.4307342916727066,0.4812560677528381,0.5553046584129333,1.0
dish_1558640604,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640604\rgb.png,117.0,salad,6,0.3594107379515965,0.555024266242981,19974,480,640,307200,32862,0.10697265625,388,363,140844,0.2333219732469967,1.068870523415978,0.2194649577140808,923.7994384765624,1168.770751953125,0.0281114801764488,0.0355660244822502,0.2262826561927795,0.0805563256144523,0.0162765644490718,0.0876120705157518,0.1664358451962471,0.2349402755498886,0.2780520245432853,0.3658911943435668,0.405920922756195,0.3223169147968292,0.1549032032489776,0.0,0.1165310651063919,0.2369903996586799,0.3366314768791199,0.3725627586245537,0.4281670838594436,1.0
dish_1558640614,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640614\rgb.png,116.0,stick,9,0.4046644634670681,0.6042030453681946,9594,480,640,307200,41117,0.1338444010416666,559,478,267202,0.1538798362287707,1.1694560669456069,0.1955483257770538,1326.9776611328125,1178.240966796875,0.0322732105851173,0.0286558102816343,0.191569447517395,0.0735400468111038,6.270028825383633e-05,0.0463358923792839,0.1421037763357162,0.190847173333168,0.252817839384079,0.2834975779056549,0.7562431693077087,0.255204975605011,0.1536673903465271,0.0,0.0842310324311256,0.1657863818109035,0.2602050751447677,0.2933857217431068,0.3351424649357795,1.0
dish_1558640671,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640671\rgb.png,95.0,salad,9,0.4065729015403324,0.8313658833503723,19977,480,640,307200,49728,0.161875,528,442,233376,0.2130810366104484,1.1945701357466063,0.253888875246048,2074.44189453125,2702.238525390625,0.0417157709598541,0.0543403811752796,0.2699619829654693,0.1464570611715316,0.0264520570635795,0.0925325639545917,0.1673253960907459,0.2509892433881759,0.2888299599289894,0.5499255269765854,0.7133147120475769,0.4605994522571563,0.2120670825242996,0.0,0.1214703187346458,0.2524906024336815,0.5311491191387177,0.6164263635873795,0.7059246122837066,1.0
dish_1558640705,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640705\rgb.png,234.0,salad,7,0.424820282629558,0.6602945923805237,1132,480,640,307200,4405,0.0143391927083333,395,375,148125,0.0297383966244725,1.0533333333333332,0.2658505439758301,153.4766387939453,124.26566314697266,0.0348414629697799,0.0282101389020681,0.2589318752288818,0.0806705877184867,0.1380775868892669,0.1536645323038101,0.2036066651344299,0.2432523816823959,0.2706341445446014,0.4115121185779571,0.4148235321044922,0.3257972300052643,0.1272581666707992,0.0,0.1616704083979129,0.2492232993245124,0.3253052830696106,0.3783525079488754,0.4851307064294813,1.0
dish_1558640748,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640748\rgb.png,58.0,salad,10,0.3727625995874405,0.5781574845314026,15827,480,640,307200,20928,0.068125,548,443,242764,0.0862071806363381,1.237020316027088,0.4939558804035187,813.2979736328125,824.8424682617188,0.0388617143034935,0.0394133441150188,0.4912743866443634,0.1170989051461219,0.0983152389526367,0.275816947221756,0.4294676929712295,0.4948159605264663,0.5361320972442627,0.7127511262893677,0.9180190563201904,0.4923110902309418,0.1605438292026519,0.0,0.1981361016631126,0.3816538602113724,0.5203577876091003,0.6151480078697205,0.7085901498794556,1.0
dish_1558640781,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640781\rgb.png,154.0,salad,6,0.3404995650053024,0.6109529733657837,15335,480,640,307200,40785,0.132763671875,553,478,264334,0.1542934317946234,1.156903765690377,0.5077728033065796,3211.185546875,2439.176513671875,0.0787344723939895,0.0598057247698307,0.4889927208423614,0.1692956387996673,0.0347101278603076,0.1854177564382553,0.2947604656219482,0.5686059594154358,0.5897376537322998,0.6777411222457884,0.9180629253387452,0.489157497882843,0.2110470533370971,0.0,0.134554373472929,0.2767340540885925,0.5828823745250702,0.6357387602329254,0.7037189126014708,1.0
dish_1558640808,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640808\rgb.png,26.0,salad,8,0.4055963456630707,0.5524724721908569,10216,480,640,307200,22713,0.073935546875,417,451,188067,0.1207707891336598,0.9246119733924612,0.2897220849990845,1955.083740234375,1028.764404296875,0.0860777422785759,0.0452940799295902,0.2483568787574768,0.1427636444568634,0.0059420242905616,0.0366284385323524,0.1329214423894882,0.226538136601448,0.3646098673343658,0.4758093535900116,0.4821997582912445,0.3553020656108856,0.1389225125312805,0.0,0.1220127455890178,0.2607375234365463,0.3912923038005829,0.4235714450478554,0.4844971299171447,1.0
dish_1558640849,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640849\rgb.png,238.0,salad,10,0.5337258249521255,0.7762758135795593,15744,480,640,307200,24605,0.0800944010416666,533,470,250510,0.0982196319508203,1.1340425531914893,0.2121849358081817,289.3214111328125,749.2073974609375,0.0117586432024836,0.0304493959993124,0.2314415574073791,0.0512283481657505,0.0835388675332069,0.1279195010662079,0.2104008644819259,0.2461106181144714,0.2561879754066467,0.2838783502578735,0.9135341644287108,0.2420409321784973,0.1580880731344223,0.0,0.1012872666120529,0.1674947179853916,0.2128255292773246,0.2689416632056236,0.3320056319236755,1.0
dish_1558640882,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640882\rgb.png,95.0,salad,12,0.3531569788853327,0.561869204044342,7218,480,640,307200,19591,0.0637727864583333,395,380,150100,0.1305196535642904,1.0394736842105263,0.2617464065551758,865.7772827148438,2697.91357421875,0.0441926047205925,0.1377118825912475,0.354464590549469,0.2551592588424682,0.0007644054130651,0.1080771423876285,0.1613642647862434,0.2623059451580047,0.3602300584316253,0.8016818165779114,0.8936775326728821,0.5736274123191833,0.2898297607898712,0.0,0.1170530121773481,0.2560614347457886,0.715693861246109,0.8009256720542908,0.912949886918068,1.0
dish_1558640917,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640917\rgb.png,21.0,stick,10,0.364966493844986,0.7960359454154968,14329,480,640,307200,29148,0.0948828125,532,454,241528,0.12068166009738,1.171806167400881,0.297820121049881,617.8045043945312,7550.7744140625,0.0211954340338706,0.2590494751930237,0.5343130230903625,0.2437281757593155,0.0597306005656719,0.1790737070143223,0.2546849772334099,0.6986661553382874,0.7226196527481079,0.829013004899025,0.8838562965393066,0.5545486807823181,0.2664976716041565,0.0,0.1240689866244793,0.2518781051039696,0.7066729664802551,0.7549016922712326,0.8466428846120834,1.0
dish_1558640941,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640941\rgb.png,53.0,sprouts,5,0.457662832736969,0.6241441369056702,10779,480,640,307200,20101,0.0654329427083333,421,302,127142,0.1580988186437212,1.3940397350993377,0.2996271252632141,402.951416015625,2788.22998046875,0.0200463365763425,0.138711005449295,0.4172724485397339,0.1625358909368515,0.0297726355493068,0.1718584895133972,0.3061392307281494,0.4041110873222351,0.6392072439193726,0.6563414335250854,0.6618557572364807,0.5050168037414551,0.2137310206890106,0.0,0.1485500887036323,0.2968824133276939,0.5796283185482025,0.6617677807807922,0.7688667118549346,1.0
dish_1558640979,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558640979\rgb.png,169.0,pudding,38,0.49776654416009,0.963477909564972,1446,480,640,307200,8876,0.0288932291666666,451,435,196185,0.0452430104238346,1.0367816091954023,0.3597764670848846,355.07232666015625,797.5770263671875,0.0400036424398422,0.0898577123880386,0.4078389406204223,0.1565340310335159,0.0349806770682334,0.2095974348485469,0.2925527691841125,0.3333846926689148,0.5424972176551819,0.6692945212125778,0.6819282174110413,0.4008250832557678,0.137697696685791,0.0,0.1994600646197795,0.3113499283790588,0.3952153027057647,0.4605218023061752,0.6604925304651259,1.0
dish_1558641007,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558641007\rgb.png,57.0,sprouts,6,0.50398621459802,0.7945383787155151,3852,480,640,307200,11065,0.0360188802083333,374,251,93874,0.1178707629375546,1.4900398406374502,0.4211890995502472,318.7974853515625,815.4791870117188,0.0288113411515951,0.0736989751458168,0.4650726318359375,0.1288919150829315,0.2320186197757721,0.2916027903556824,0.3657181859016418,0.44478639960289,0.5070762634277344,0.6825302243232727,0.6952370405197144,0.5361260175704956,0.1892966032028198,0.0,0.1926275290548801,0.3818939849734306,0.5987715721130371,0.6727215498685837,0.7735149592161178,1.0
dish_1558641037,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558641037\rgb.png,117.0,salad,7,0.3266497594969613,0.5446609258651733,17204,480,640,307200,26273,0.0855240885416666,475,471,223725,0.117434350206727,1.0084925690021231,0.513486385345459,2217.24365234375,583.50048828125,0.0843924805521965,0.0222091302275657,0.4508078992366791,0.1734938472509384,0.0029058386571705,0.0701640784740448,0.4832781851291656,0.5237388610839844,0.557088315486908,0.5863662481307983,0.9274818301200868,0.4721790552139282,0.208735391497612,0.0,0.1262770183384418,0.2771440371870994,0.5430811047554016,0.6243808716535568,0.7160565257072449,1.0
dish_1558641075,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558641075\rgb.png,69.0,salad,11,0.3913464193994349,0.5332797169685364,8324,480,640,307200,28869,0.093974609375,532,423,225036,0.1282861408841252,1.2576832151300237,0.4901391863822937,2037.917236328125,2868.927978515625,0.070591889321804,0.0993774607777595,0.5178101658821106,0.2084538340568542,0.0258969012647867,0.1642615407705307,0.3620791435241699,0.5215699076652527,0.7077618837356567,0.8773625969886779,0.978611946105957,0.606430172920227,0.2071382403373718,0.0,0.2321276672184467,0.4625168815255165,0.6434668600559235,0.7652328461408615,0.902815654873848,1.0
dish_1558641108,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558641108\rgb.png,243.0,salad,17,0.4087424138013054,0.7252550721168518,12125,480,640,307200,51168,0.1665625,548,480,263040,0.1945255474452554,1.1416666666666666,0.2748334109783172,1621.041748046875,1502.29150390625,0.0316807739436626,0.0293599814176559,0.2696694731712341,0.0826826468110084,0.0040252464823424,0.1334411531686782,0.2106171734631061,0.2763100862503052,0.3393830135464668,0.3785744547843933,0.7225043773651123,0.3117896616458893,0.1463585197925567,0.0,0.1509898595511913,0.2283885776996612,0.303914725780487,0.3646023869514465,0.4310547590255737,1.0
